level,datetime
ERROR,2014-1-15 10:40:59
DEBUG,2015-10-13 21:06:14
INFO,2013-9-17 19:54:53
DEBUG,2016-3-28 18:07:11
DEBUG,2013-3-21 15:46:59
WARN,2015-11-19 08:24:51
DEBUG,2015-8-16 06:47:28
DEBUG,2012-2-15 00:38:43
DEBUG,2015-7-15 01:49:25
DEBUG,2013-12-23 10:40:38
INFO,2015-12-24 06:46:29
INFO,2016-8-22 03:28:15
INFO,2013-8-17 08:27:30
DEBUG,2014-8-19 12:05:19
DEBUG,2013-9-25 16:39:48
DEBUG,2014-8-11 01:25:01
DEBUG,2014-3-26 14:17:47
DEBUG,2016-11-7 20:48:13
DEBUG,2017-7-3 20:23:23
INFO,2014-12-17 14:20:33
DEBUG,2016-4-9 11:40:13
INFO,2016-3-2 17:45:00
INFO,2014-2-25 00:29:16
INFO,2016-12-26 09:51:43
DEBUG,2015-7-6 01:40:42
WARN,2014-11-28 02:37:05
DEBUG,2017-2-20 02:58:20
INFO,2013-6-5 03:09:42
DEBUG,2014-4-19 08:55:54
INFO,2015-11-6 07:52:53
INFO,2014-6-2 01:57:13
ERROR,2013-11-3 13:41:53
INFO,2017-8-6 17:42:16
INFO,2015-1-8 16:23:07
DEBUG,2016-7-7 00:32:56
INFO,2016-6-15 03:26:57
DEBUG,2015-5-17 06:18:49
DEBUG,2014-12-22 05:45:03
WARN,2012-12-15 18:58:07
INFO,2015-4-11 01:38:26
WARN,2013-4-16 22:37:25
DEBUG,2012-12-20 11:37:13
DEBUG,2017-4-14 15:24:26
FATAL,2013-11-10 14:52:43
DEBUG,2013-8-18 21:27:20
DEBUG,2015-7-4 18:56:11
DEBUG,2015-4-19 08:00:52
DEBUG,2012-11-8 11:39:19
WARN,2012-5-8 02:36:25
INFO,2013-10-21 08:17:31
DEBUG,2015-3-14 17:52:00
DEBUG,2012-3-5 19:22:55
DEBUG,2014-12-21 12:58:50
INFO,2014-4-22 04:18:16
INFO,2013-10-19 01:53:41
INFO,2012-8-18 04:42:21
DEBUG,2016-12-3 22:46:32
DEBUG,2015-2-9 16:20:58
WARN,2017-3-6 00:07:10
INFO,2016-5-3 11:41:07
DEBUG,2015-4-11 22:32:48
WARN,2016-11-12 10:10:58
INFO,2015-4-22 08:48:39
DEBUG,2013-8-21 06:14:26
INFO,2015-7-5 00:55:21
DEBUG,2017-4-4 07:30:25
DEBUG,2015-4-19 17:39:40
INFO,2014-6-15 07:07:00
DEBUG,2013-10-15 16:18:13
INFO,2015-4-24 13:43:03
DEBUG,2016-8-1 07:00:11
INFO,2015-6-27 09:58:49
DEBUG,2017-11-11 20:54:16
WARN,2012-9-16 15:57:58
INFO,2014-11-20 09:42:35
INFO,2013-9-13 16:49:39
INFO,2014-5-16 12:49:42
DEBUG,2014-7-6 08:50:26
INFO,2012-7-27 14:14:36
DEBUG,2016-2-15 22:49:48
INFO,2017-3-8 01:01:32
DEBUG,2013-1-18 02:14:18
DEBUG,2013-7-20 07:19:54
DEBUG,2016-12-22 14:59:54
INFO,2014-3-5 15:59:52
WARN,2017-2-11 10:32:58
INFO,2015-7-22 12:50:19
INFO,2013-2-26 07:06:42
DEBUG,2012-10-12 06:19:13
DEBUG,2017-10-11 10:57:49
DEBUG,2012-9-1 04:48:03
INFO,2013-9-15 00:43:19
INFO,2017-5-8 18:00:59
FATAL,2012-11-5 11:34:52
INFO,2017-9-21 14:38:12
WARN,2013-3-15 20:41:41
DEBUG,2012-3-11 13:17:00
INFO,2015-11-19 00:34:57
INFO,2014-1-13 19:57:31
INFO,2017-5-8 09:28:13
DEBUG,2013-8-16 16:36:32
INFO,2017-1-26 04:15:38
INFO,2013-1-16 09:45:33
DEBUG,2014-8-21 02:39:13
INFO,2017-11-5 12:48:09
DEBUG,2013-6-3 19:23:17
INFO,2016-8-28 00:05:30
DEBUG,2013-3-27 19:14:18
WARN,2017-4-2 01:35:26
INFO,2012-3-6 10:49:22
INFO,2016-9-26 13:40:28
INFO,2014-3-14 18:49:14
WARN,2015-11-15 04:07:41
INFO,2015-6-5 02:23:49
INFO,2012-12-2 04:44:07
INFO,2016-11-7 14:35:35
DEBUG,2014-1-20 12:14:03
DEBUG,2015-12-9 04:31:58
INFO,2012-3-21 15:34:30
WARN,2015-6-4 07:51:27
INFO,2015-10-27 04:59:47
INFO,2015-9-12 09:53:18
DEBUG,2014-4-20 06:00:50
DEBUG,2013-12-28 05:23:44
DEBUG,2017-10-27 09:47:26
DEBUG,2012-10-17 08:53:19
DEBUG,2016-6-23 22:17:07
INFO,2013-11-18 17:10:49
ERROR,2012-5-19 20:21:20
DEBUG,2014-6-27 21:54:29
INFO,2014-5-9 04:03:10
DEBUG,2015-7-17 19:33:43
INFO,2014-10-16 04:41:42
INFO,2013-8-2 10:40:33
INFO,2017-10-21 16:38:32
INFO,2016-2-26 11:37:30
DEBUG,2017-4-17 09:28:10
DEBUG,2016-10-19 07:52:56
INFO,2017-12-25 05:28:05
INFO,2013-9-12 05:52:13
INFO,2016-2-23 00:18:04
DEBUG,2017-6-1 01:40:19
DEBUG,2014-11-25 16:30:48
DEBUG,2017-5-27 02:58:51
WARN,2016-1-2 16:00:21
INFO,2014-8-3 10:55:37
INFO,2014-3-3 04:37:18
INFO,2013-1-4 02:32:40
DEBUG,2016-7-5 21:19:53
INFO,2015-9-26 15:38:39
DEBUG,2013-7-19 07:01:36
INFO,2017-12-28 17:52:25
INFO,2014-4-22 22:10:48
DEBUG,2015-11-27 09:43:53
INFO,2014-4-5 09:29:42
DEBUG,2012-6-16 07:13:08
INFO,2014-1-9 07:42:50
INFO,2017-2-5 15:10:55
INFO,2016-4-4 23:16:55
DEBUG,2014-9-13 13:59:45
DEBUG,2016-12-24 10:03:25
DEBUG,2016-5-28 07:05:33
DEBUG,2017-7-16 03:28:58
INFO,2013-11-1 18:36:00
DEBUG,2013-3-1 11:39:22
INFO,2016-7-16 15:21:57
DEBUG,2014-9-1 14:29:15
INFO,2012-7-2 02:37:37
DEBUG,2017-7-7 23:58:09
DEBUG,2016-11-5 20:38:27
WARN,2015-7-18 04:54:40
DEBUG,2014-3-24 17:39:12
FATAL,2013-8-9 08:26:20
DEBUG,2017-8-18 16:46:33
INFO,2014-4-13 06:22:25
DEBUG,2015-7-12 02:14:44
WARN,2017-6-15 20:14:05
WARN,2016-10-5 17:55:38
FATAL,2017-11-10 12:04:50
FATAL,2017-11-2 19:28:39
INFO,2013-1-6 22:41:36
INFO,2016-2-13 15:51:12
ERROR,2015-5-24 10:20:18
DEBUG,2015-7-20 03:23:57
DEBUG,2013-3-6 04:52:53
DEBUG,2014-3-20 04:56:09
DEBUG,2016-9-9 06:29:30
DEBUG,2014-9-27 18:44:22
INFO,2013-4-19 21:30:13
INFO,2012-7-9 02:11:56
WARN,2016-12-18 22:45:09
INFO,2017-11-12 03:51:44
FATAL,2015-11-7 17:46:24
WARN,2016-12-14 09:18:52
DEBUG,2015-4-9 10:43:07
INFO,2013-11-1 20:31:02
WARN,2017-7-2 07:01:08
DEBUG,2017-4-3 05:26:17
WARN,2012-6-21 15:02:24
DEBUG,2012-4-7 13:22:10
INFO,2014-1-21 03:00:27
INFO,2012-8-18 10:16:54
DEBUG,2017-9-13 05:49:09
DEBUG,2015-5-23 04:29:55
DEBUG,2013-1-8 04:11:30
DEBUG,2014-12-10 09:00:38
INFO,2013-12-12 11:39:24
DEBUG,2017-2-1 16:25:32
DEBUG,2012-4-7 07:38:34
WARN,2017-9-9 09:59:46
INFO,2015-2-19 08:04:22
DEBUG,2012-8-11 22:06:06
DEBUG,2016-9-5 17:35:21
DEBUG,2017-10-19 22:00:53
DEBUG,2014-5-7 07:49:05
INFO,2014-4-4 12:35:02
WARN,2013-6-4 19:35:04
DEBUG,2015-1-17 09:04:07
ERROR,2012-5-21 21:07:03
DEBUG,2017-9-24 05:47:09
INFO,2016-9-11 17:26:48
INFO,2014-3-13 19:55:51
DEBUG,2012-12-16 16:36:58
DEBUG,2017-3-11 14:29:23
INFO,2013-12-15 18:46:50
WARN,2014-6-3 13:05:37
INFO,2014-7-25 21:55:04
WARN,2015-6-6 07:32:30
INFO,2017-12-3 08:48:10
INFO,2016-5-16 18:00:46
ERROR,2013-9-11 06:17:49
INFO,2014-5-28 23:13:47
DEBUG,2013-7-3 12:08:04
WARN,2016-3-6 00:40:00
WARN,2013-7-7 12:32:46
DEBUG,2013-7-8 21:09:49
DEBUG,2016-10-5 16:05:30
DEBUG,2014-6-5 01:16:16
DEBUG,2012-3-22 07:43:48
FATAL,2013-11-10 07:55:14
INFO,2014-9-15 00:25:41
DEBUG,2013-12-1 19:40:11
DEBUG,2012-8-18 11:23:54
DEBUG,2017-7-16 03:32:59
DEBUG,2012-2-20 20:21:34
DEBUG,2016-8-24 13:09:20
INFO,2015-7-8 08:52:42
DEBUG,2015-8-27 03:44:03
DEBUG,2013-8-14 22:15:01
INFO,2012-2-4 13:35:41
DEBUG,2017-6-5 14:45:28
WARN,2015-6-3 16:37:22
DEBUG,2012-7-17 21:28:27
INFO,2014-5-24 01:03:51
DEBUG,2015-8-28 14:42:24
INFO,2014-8-19 14:40:42
DEBUG,2012-11-20 11:35:54
DEBUG,2015-8-21 06:00:07
DEBUG,2013-8-18 07:34:07
ERROR,2012-5-6 21:36:56
DEBUG,2016-11-26 01:02:19
DEBUG,2013-12-16 17:06:32
WARN,2013-1-18 18:27:19
DEBUG,2016-12-19 11:11:35
DEBUG,2012-9-22 13:07:55
INFO,2012-4-27 06:20:16
INFO,2013-11-4 19:08:39
INFO,2016-4-15 17:23:22
INFO,2012-9-22 06:58:33
DEBUG,2017-1-18 06:19:02
INFO,2017-2-19 04:39:49
ERROR,2013-6-17 10:37:03
DEBUG,2016-8-1 00:34:47
DEBUG,2014-10-7 14:20:56
DEBUG,2017-8-28 11:03:44
INFO,2014-10-3 21:40:06
DEBUG,2013-4-17 05:13:09
DEBUG,2014-12-6 00:14:51
DEBUG,2012-9-28 13:55:35
WARN,2014-6-3 21:56:50
DEBUG,2013-3-27 14:38:55
INFO,2015-1-1 23:00:34
ERROR,2012-12-22 04:42:27
INFO,2015-3-21 01:22:34
DEBUG,2016-10-5 13:04:51
DEBUG,2017-6-20 04:07:19
DEBUG,2015-8-20 19:28:49
DEBUG,2012-5-13 07:15:43
WARN,2014-11-24 22:03:21
DEBUG,2013-2-12 22:35:50
DEBUG,2012-5-27 22:56:40
WARN,2016-9-16 12:00:49
INFO,2014-4-10 01:48:57
DEBUG,2016-6-19 05:41:01
INFO,2013-3-4 21:36:45
WARN,2013-12-26 11:57:28
DEBUG,2014-3-9 15:11:33
INFO,2013-1-10 15:29:06
DEBUG,2015-1-5 23:46:38
INFO,2014-1-4 03:51:21
INFO,2012-7-10 22:19:59
DEBUG,2012-10-4 19:48:05
INFO,2015-6-24 09:56:33
ERROR,2015-11-28 10:07:13
DEBUG,2016-4-11 10:19:00
INFO,2016-12-10 10:33:27
DEBUG,2014-8-27 16:44:52
DEBUG,2016-5-13 17:31:51
WARN,2012-1-23 12:52:12
DEBUG,2017-4-19 05:59:29
DEBUG,2017-10-15 16:31:48
INFO,2017-8-3 08:49:18
WARN,2015-5-24 07:32:57
DEBUG,2012-7-21 13:31:33
DEBUG,2014-5-27 04:35:07
ERROR,2015-4-4 20:11:55
DEBUG,2015-6-23 01:15:03
ERROR,2017-2-20 08:12:31
DEBUG,2015-2-9 19:41:45
DEBUG,2016-2-7 18:27:27
FATAL,2015-11-26 21:13:40
WARN,2017-3-1 05:02:00
DEBUG,2014-7-24 02:54:59
DEBUG,2012-10-11 20:35:46
DEBUG,2016-11-26 22:25:03
DEBUG,2016-6-25 03:53:01
DEBUG,2016-11-19 06:04:50
INFO,2014-2-12 19:36:20
INFO,2017-3-6 17:21:43
INFO,2017-1-17 08:15:48
DEBUG,2013-5-5 09:42:11
INFO,2016-4-18 01:11:02
DEBUG,2017-9-5 21:07:22
ERROR,2016-5-10 03:21:16
DEBUG,2012-9-5 23:37:08
DEBUG,2014-9-27 23:40:11
INFO,2015-4-9 03:54:00
INFO,2012-2-22 13:33:03
INFO,2017-5-12 05:41:27
INFO,2013-8-17 16:20:04
DEBUG,2012-10-8 12:33:25
INFO,2012-6-21 13:04:41
DEBUG,2017-3-10 08:48:34
WARN,2012-8-10 14:38:09
WARN,2016-9-16 13:23:59
DEBUG,2016-10-17 17:38:46
DEBUG,2016-5-5 11:52:36
DEBUG,2016-10-27 11:19:54
DEBUG,2012-8-25 19:24:47
DEBUG,2013-7-6 12:32:23
ERROR,2015-12-24 14:43:16
INFO,2017-11-7 19:08:20
WARN,2012-10-7 13:45:57
INFO,2012-2-12 12:21:14
WARN,2017-2-7 08:08:06
WARN,2015-6-4 00:28:35
INFO,2013-7-10 06:48:26
INFO,2013-5-28 12:08:26
DEBUG,2015-7-2 18:26:27
DEBUG,2016-1-27 07:20:52
DEBUG,2015-1-5 16:02:00
DEBUG,2015-11-1 02:02:25
DEBUG,2013-7-17 09:14:35
FATAL,2016-10-6 03:31:59
DEBUG,2017-3-17 04:06:29
INFO,2015-1-19 06:35:26
DEBUG,2016-7-16 04:16:34
DEBUG,2017-6-1 09:05:07
DEBUG,2014-3-26 07:11:54
DEBUG,2015-6-6 08:06:23
INFO,2015-1-26 23:32:53
ERROR,2015-5-7 02:25:27
DEBUG,2013-8-24 22:21:42
DEBUG,2016-6-15 11:28:56
DEBUG,2015-5-25 20:29:29
DEBUG,2017-1-7 23:49:23
DEBUG,2016-8-15 03:48:52
DEBUG,2017-11-20 12:35:05
DEBUG,2013-9-4 15:02:23
WARN,2015-6-19 18:20:21
DEBUG,2012-1-17 08:51:00
WARN,2014-1-7 08:34:53
DEBUG,2017-8-14 11:40:35
DEBUG,2015-1-13 13:06:55
DEBUG,2015-2-10 22:51:47
FATAL,2016-11-21 20:30:56
DEBUG,2012-12-22 08:23:59
INFO,2017-6-28 03:27:56
DEBUG,2015-5-9 00:41:12
DEBUG,2016-12-10 07:16:14
DEBUG,2012-5-3 11:36:44
INFO,2013-5-27 00:45:51
DEBUG,2012-1-11 09:17:58
ERROR,2014-2-5 07:31:42
WARN,2014-12-19 02:47:11
ERROR,2012-5-15 20:18:04
ERROR,2012-8-11 04:15:03
DEBUG,2013-9-15 09:30:27
DEBUG,2014-7-16 10:47:14
INFO,2012-1-1 11:50:46
ERROR,2014-3-1 01:57:13
INFO,2013-3-19 15:44:53
DEBUG,2012-1-6 10:45:15
DEBUG,2017-5-27 17:09:40
WARN,2017-11-25 22:46:08
DEBUG,2012-5-5 23:26:50
WARN,2017-11-6 00:40:37
INFO,2015-5-8 08:13:04
DEBUG,2017-12-28 23:46:35
DEBUG,2015-2-28 00:19:58
ERROR,2017-11-12 09:43:25
INFO,2017-2-15 02:18:31
WARN,2017-3-22 22:02:24
WARN,2013-4-2 22:28:42
INFO,2016-5-3 00:43:29
INFO,2012-4-23 22:49:49
DEBUG,2015-5-18 07:41:33
DEBUG,2016-8-26 11:06:10
DEBUG,2012-5-6 00:23:03
ERROR,2013-6-2 09:56:51
DEBUG,2014-3-21 08:31:43
DEBUG,2016-9-20 20:37:33
DEBUG,2012-4-25 06:42:16
INFO,2013-7-16 18:49:44
INFO,2013-1-25 11:40:03
DEBUG,2012-10-10 23:30:45
DEBUG,2012-1-22 11:15:35
DEBUG,2014-9-24 22:17:15
INFO,2015-9-1 11:35:49
DEBUG,2012-10-25 07:47:28
DEBUG,2015-4-27 21:46:07
DEBUG,2017-7-27 16:26:55
DEBUG,2015-3-13 17:51:40
DEBUG,2015-6-27 11:40:18
FATAL,2013-11-4 13:54:12
INFO,2013-6-9 11:16:14
INFO,2016-11-2 06:13:49
ERROR,2015-1-18 19:03:57
DEBUG,2017-1-26 16:54:28
DEBUG,2014-6-10 10:56:56
FATAL,2014-11-21 01:03:59
DEBUG,2015-8-9 19:55:28
INFO,2014-2-4 03:50:14
INFO,2014-7-2 11:40:55
DEBUG,2013-2-22 00:28:48
WARN,2017-10-12 15:54:37
DEBUG,2015-10-7 22:57:50
DEBUG,2014-1-14 22:49:06
WARN,2015-7-20 13:00:20
DEBUG,2013-2-15 23:00:38
DEBUG,2016-8-23 15:41:08
DEBUG,2017-5-28 04:40:51
INFO,2015-8-10 17:02:42
INFO,2013-2-27 11:22:03
DEBUG,2015-1-1 07:03:43
INFO,2016-7-19 16:48:47
DEBUG,2016-2-15 00:09:54
ERROR,2012-8-22 04:42:05
INFO,2017-11-27 06:03:03
ERROR,2014-1-16 00:20:27
INFO,2017-8-21 16:05:51
DEBUG,2013-6-24 01:08:11
DEBUG,2014-7-6 00:22:13
INFO,2013-11-8 23:49:12
DEBUG,2013-12-10 10:33:11
DEBUG,2017-10-8 19:09:28
DEBUG,2015-8-18 17:23:37
INFO,2015-2-7 08:23:36
DEBUG,2012-6-4 10:30:31
INFO,2013-3-20 13:02:06
FATAL,2016-11-19 00:57:32
WARN,2016-2-1 09:49:33
INFO,2012-8-9 09:36:53
DEBUG,2014-1-11 05:10:54
ERROR,2015-8-7 23:37:13
ERROR,2013-2-20 21:17:01
DEBUG,2016-10-8 19:50:48
DEBUG,2017-9-17 17:43:35
DEBUG,2016-7-12 14:17:26
DEBUG,2012-4-6 02:52:15
INFO,2012-7-27 17:43:27
INFO,2016-7-5 03:51:59
DEBUG,2015-11-3 08:17:50
DEBUG,2014-4-18 02:03:44
DEBUG,2014-5-8 11:53:55
DEBUG,2012-2-3 17:54:47
WARN,2014-5-8 19:15:23
INFO,2017-11-18 19:21:55
DEBUG,2017-5-19 01:34:04
DEBUG,2013-9-19 02:56:55
WARN,2015-3-9 14:22:34
INFO,2016-12-21 16:23:57
DEBUG,2013-8-4 17:31:52
INFO,2017-1-18 08:49:57
DEBUG,2017-3-4 17:10:31
DEBUG,2016-6-26 08:18:53
DEBUG,2016-8-14 12:26:25
INFO,2012-7-6 03:20:34
DEBUG,2016-5-17 13:19:59
WARN,2017-4-18 08:20:41
WARN,2012-11-23 18:05:20
WARN,2016-8-16 07:41:50
WARN,2014-3-17 18:14:21
DEBUG,2015-6-28 20:15:58
INFO,2012-12-23 03:38:00
ERROR,2016-7-5 16:39:42
INFO,2013-6-9 01:39:20
INFO,2013-5-21 06:36:19
INFO,2017-12-24 03:38:13
DEBUG,2012-12-26 13:52:23
WARN,2012-3-24 07:27:46
DEBUG,2012-2-8 06:59:14
DEBUG,2015-10-4 21:07:31
WARN,2013-3-16 20:09:04
DEBUG,2012-5-10 06:00:54
DEBUG,2016-10-2 14:41:17
DEBUG,2016-6-2 19:01:30
WARN,2014-11-20 04:53:35
INFO,2016-11-28 04:27:54
INFO,2015-10-8 01:50:37
DEBUG,2016-3-11 05:46:15
WARN,2015-4-2 03:55:34
DEBUG,2016-5-13 16:01:27
INFO,2015-1-13 02:09:53
DEBUG,2013-10-21 18:54:03
INFO,2016-10-11 06:35:10
DEBUG,2014-6-20 16:18:22
DEBUG,2015-2-22 16:39:25
DEBUG,2014-10-19 06:25:02
INFO,2015-6-1 18:10:48
DEBUG,2015-8-21 00:30:42
DEBUG,2015-9-21 17:38:55
INFO,2013-6-5 05:25:41
INFO,2016-11-4 06:13:29
INFO,2017-12-22 01:17:35
ERROR,2017-3-1 17:25:16
INFO,2014-3-21 00:48:16
INFO,2013-4-4 04:07:56
DEBUG,2015-11-24 05:59:14
DEBUG,2015-8-20 07:17:03
ERROR,2013-1-12 00:54:14
DEBUG,2015-2-23 07:21:02
WARN,2013-6-10 00:29:47
WARN,2013-5-11 10:37:11
INFO,2017-8-26 10:40:29
INFO,2016-8-24 05:11:00
DEBUG,2013-10-16 14:10:46
DEBUG,2016-9-14 15:59:02
INFO,2016-5-2 00:50:55
INFO,2013-6-13 20:53:12
INFO,2013-12-6 21:04:57
DEBUG,2013-3-17 20:56:45
INFO,2015-8-21 00:16:02
DEBUG,2013-10-27 20:01:23
DEBUG,2012-2-5 06:17:12
DEBUG,2015-12-23 19:30:59
INFO,2012-1-20 05:47:27
DEBUG,2015-9-1 19:53:55
DEBUG,2013-9-10 11:12:58
WARN,2012-4-28 00:19:58
DEBUG,2016-10-19 06:21:18
FATAL,2012-11-23 21:05:34
ERROR,2016-9-2 01:25:29
DEBUG,2014-8-9 10:18:20
WARN,2013-12-13 00:31:11
INFO,2012-2-10 17:30:45
DEBUG,2016-9-5 22:12:37
DEBUG,2017-9-16 06:30:18
INFO,2013-10-7 00:57:01
DEBUG,2016-2-16 20:42:24
FATAL,2016-11-2 03:40:51
INFO,2012-6-28 22:51:03
DEBUG,2016-10-16 14:24:59
ERROR,2014-6-23 22:56:38
WARN,2012-12-7 11:20:18
INFO,2017-4-14 09:37:18
DEBUG,2017-6-21 03:38:20
DEBUG,2013-7-27 11:18:54
INFO,2013-3-22 12:22:14
DEBUG,2017-5-26 15:38:04
INFO,2013-9-15 06:17:41
ERROR,2017-7-3 12:40:27
DEBUG,2017-5-11 17:58:26
INFO,2013-2-3 07:18:02
INFO,2012-5-28 08:25:59
INFO,2014-7-27 02:38:36
DEBUG,2014-1-4 00:03:25
DEBUG,2012-8-26 18:51:24
INFO,2016-9-16 10:55:06
INFO,2013-12-14 14:23:25
ERROR,2013-7-18 06:30:41
WARN,2013-6-1 15:47:00
WARN,2014-7-25 02:10:26
INFO,2016-8-14 11:04:24
INFO,2016-3-9 05:02:08
DEBUG,2014-12-25 14:01:16
DEBUG,2014-7-14 12:50:36
DEBUG,2012-11-9 10:49:43
DEBUG,2012-1-6 01:24:13
ERROR,2017-6-4 20:05:34
DEBUG,2017-7-8 15:00:09
INFO,2017-7-21 06:44:07
DEBUG,2012-1-13 01:44:03
WARN,2015-4-26 21:45:24
DEBUG,2017-12-8 00:06:41
INFO,2017-7-23 02:51:42
INFO,2012-1-3 15:02:06
DEBUG,2016-6-21 13:07:05
INFO,2016-6-7 15:19:12
INFO,2014-8-9 00:38:21
ERROR,2013-10-26 10:23:17
INFO,2015-1-16 07:44:05
INFO,2017-3-12 23:22:27
INFO,2015-9-20 05:35:42
DEBUG,2013-8-21 19:31:48
DEBUG,2013-6-17 07:58:48
INFO,2017-10-5 19:43:18
INFO,2016-11-6 15:35:59
WARN,2012-7-17 17:28:40
DEBUG,2013-4-25 05:10:04
INFO,2017-3-4 22:40:52
INFO,2014-6-21 14:13:33
DEBUG,2012-5-19 20:57:22
INFO,2012-1-8 08:47:22
INFO,2017-6-15 05:53:52
WARN,2017-12-28 13:20:40
INFO,2014-11-24 12:19:36
INFO,2017-9-7 07:03:21
INFO,2014-7-21 00:32:49
INFO,2017-9-6 08:21:00
DEBUG,2013-5-13 18:59:37
DEBUG,2016-1-20 00:40:36
INFO,2013-12-11 13:20:33
DEBUG,2012-9-14 22:35:20
INFO,2012-9-22 16:35:43
DEBUG,2012-7-23 06:31:10
INFO,2016-3-18 02:22:50
INFO,2015-1-16 00:24:56
DEBUG,2012-12-24 17:36:38
WARN,2017-12-24 23:48:53
DEBUG,2016-1-5 19:37:47
INFO,2016-2-2 05:44:16
DEBUG,2012-10-13 12:12:02
WARN,2013-3-25 04:49:48
DEBUG,2014-2-10 11:55:51
WARN,2013-3-13 23:22:27
DEBUG,2016-2-4 05:35:42
ERROR,2015-11-3 23:40:29
INFO,2013-7-12 19:00:38
DEBUG,2016-2-24 20:54:22
INFO,2015-9-24 23:32:44
INFO,2014-4-18 09:05:56
WARN,2012-6-18 11:13:20
DEBUG,2015-11-23 13:05:22
DEBUG,2014-8-17 12:25:59
DEBUG,2013-8-28 08:02:30
DEBUG,2015-6-13 17:22:10
DEBUG,2014-2-15 11:06:13
INFO,2012-7-2 19:39:58
WARN,2014-3-15 16:52:05
DEBUG,2012-8-3 07:53:50
DEBUG,2016-2-24 09:06:17
WARN,2014-3-16 22:25:10
DEBUG,2016-7-23 18:34:39
WARN,2012-4-6 23:04:16
ERROR,2017-6-2 14:47:54
DEBUG,2015-4-2 15:05:53
INFO,2016-1-27 14:49:36
INFO,2015-9-6 13:51:01
INFO,2012-7-11 08:11:48
INFO,2016-4-6 10:55:18
DEBUG,2013-12-23 05:56:52
INFO,2016-12-27 01:14:54
INFO,2013-6-27 03:31:10
DEBUG,2015-7-28 01:37:23
DEBUG,2014-9-8 04:26:26
DEBUG,2017-12-6 11:29:01
DEBUG,2017-6-28 15:20:32
DEBUG,2014-12-3 12:04:33
DEBUG,2014-1-8 04:57:11
ERROR,2015-6-3 04:40:06
WARN,2012-12-19 14:28:52
WARN,2017-10-6 07:59:39
INFO,2017-3-11 11:43:23
WARN,2013-1-16 06:14:41
DEBUG,2014-8-22 05:57:52
DEBUG,2017-1-9 11:05:46
DEBUG,2012-9-25 13:27:30
DEBUG,2016-6-3 18:39:18
WARN,2016-12-17 22:48:44
DEBUG,2016-2-20 00:58:57
DEBUG,2016-6-5 12:00:04
DEBUG,2017-1-17 14:34:34
INFO,2016-3-26 22:23:31
DEBUG,2017-3-3 03:58:36
DEBUG,2017-8-18 07:27:54
DEBUG,2016-2-24 12:15:08
DEBUG,2014-9-11 16:47:33
ERROR,2015-9-10 14:31:10
DEBUG,2017-5-14 20:21:03
INFO,2012-10-16 21:28:53
DEBUG,2016-2-21 09:13:36
INFO,2017-12-22 22:37:50
DEBUG,2015-7-11 23:12:11
DEBUG,2013-8-9 20:49:52
WARN,2017-12-17 03:25:10
DEBUG,2013-9-18 23:06:55
DEBUG,2013-1-8 17:01:15
ERROR,2016-10-1 04:47:52
DEBUG,2017-11-20 11:11:56
INFO,2015-8-26 17:14:51
DEBUG,2013-8-5 20:21:50
DEBUG,2012-9-24 03:32:46
DEBUG,2015-8-16 11:34:18
INFO,2016-10-24 22:48:33
DEBUG,2015-3-22 14:59:22
INFO,2015-2-14 04:01:36
WARN,2016-7-8 23:10:33
WARN,2014-7-13 02:43:13
INFO,2012-11-23 18:59:34
DEBUG,2012-2-1 19:57:07
INFO,2016-7-6 07:12:54
DEBUG,2012-12-18 16:02:54
INFO,2012-8-10 04:24:32
INFO,2015-3-7 08:15:31
DEBUG,2015-6-19 00:32:18
DEBUG,2014-12-6 14:44:09
DEBUG,2017-10-2 11:58:46
DEBUG,2016-3-28 16:55:24
WARN,2012-2-18 05:43:32
WARN,2017-7-20 23:50:47
DEBUG,2016-11-27 05:27:08
INFO,2012-9-19 14:01:58
INFO,2012-11-23 09:09:22
DEBUG,2015-3-20 07:44:24
INFO,2015-1-6 02:17:07
DEBUG,2017-9-14 20:01:40
DEBUG,2017-11-28 20:48:14
INFO,2013-3-2 20:01:48
INFO,2012-12-8 10:59:50
INFO,2014-5-1 02:36:51
DEBUG,2017-10-15 03:13:05
DEBUG,2014-3-28 16:07:29
INFO,2015-3-11 23:05:26
DEBUG,2012-6-16 12:21:13
DEBUG,2013-2-1 05:10:13
INFO,2014-1-4 21:14:24
INFO,2013-6-24 02:35:18
DEBUG,2015-3-4 08:51:32
DEBUG,2014-6-8 12:14:26
INFO,2016-7-22 11:24:56
ERROR,2017-2-5 12:51:44
DEBUG,2013-2-22 19:59:43
INFO,2013-10-16 18:40:43
DEBUG,2016-5-25 08:26:54
INFO,2017-8-15 16:23:07
INFO,2012-4-19 01:45:30
WARN,2016-12-23 01:33:24
DEBUG,2015-1-24 01:26:38
DEBUG,2015-10-19 15:17:05
INFO,2012-3-10 16:28:52
WARN,2012-6-24 18:14:45
DEBUG,2017-3-15 12:47:27
INFO,2016-12-10 06:24:55
INFO,2014-1-8 05:20:03
DEBUG,2014-6-17 06:43:47
ERROR,2015-2-9 10:37:09
ERROR,2013-9-10 16:41:10
DEBUG,2012-12-20 03:36:25
DEBUG,2015-5-2 03:16:37
DEBUG,2013-2-4 07:48:54
DEBUG,2014-9-11 04:37:56
DEBUG,2016-2-2 19:52:01
INFO,2013-5-13 05:27:56
DEBUG,2017-8-10 09:33:27
